TREG1_79470.1	577a86ad978ee16b72a5fba2aa405b73	482	PANTHER	PTHR11214	BETA-1,3-N-ACETYLGLUCOSAMINYLTRANSFERASE	190	457	5.5E-40	T	16-04-2024	IPR002659	Glycosyl transferase, family 31
TREG1_79470.1	577a86ad978ee16b72a5fba2aa405b73	482	PANTHER	PTHR11214:SF247	BETA-1,3-GALACTOSYLTRANSFERASE BRN	190	457	5.5E-40	T	16-04-2024	-	-
TREG1_79470.1	577a86ad978ee16b72a5fba2aa405b73	482	Pfam	PF01762	Galactosyltransferase	292	449	1.6E-23	T	16-04-2024	IPR002659	Glycosyl transferase, family 31
TREG1_79470.1	577a86ad978ee16b72a5fba2aa405b73	482	Gene3D	G3DSA:3.90.550.50	-	203	478	2.9E-9	T	16-04-2024	-	-
TREG1_70560.1	cd0d21380879c9aac98946ed09fabf6a	235	PANTHER	PTHR47510:SF1	-	8	218	8.4E-19	T	16-04-2024	-	-
TREG1_70560.1	cd0d21380879c9aac98946ed09fabf6a	235	PANTHER	PTHR47510	-	8	218	8.4E-19	T	16-04-2024	-	-
TREG1_71180.1	c881b499c39e2f7dba81a35397ef0cc6	172	PANTHER	PTHR11431	FERRITIN	3	171	5.9E-68	T	16-04-2024	IPR001519	Ferritin
TREG1_71180.1	c881b499c39e2f7dba81a35397ef0cc6	172	CDD	cd01056	Euk_Ferritin	12	168	1.23522E-82	T	16-04-2024	-	-
TREG1_71180.1	c881b499c39e2f7dba81a35397ef0cc6	172	ProSiteProfiles	PS50905	Ferritin-like diiron domain profile.	8	157	48.001957	T	16-04-2024	IPR009040	Ferritin-like diiron domain
TREG1_71180.1	c881b499c39e2f7dba81a35397ef0cc6	172	ProSitePatterns	PS00204	Ferritin iron-binding regions signature 2.	124	144	-	T	16-04-2024	IPR014034	Ferritin, conserved site
TREG1_71180.1	c881b499c39e2f7dba81a35397ef0cc6	172	SUPERFAMILY	SSF47240	Ferritin-like	2	171	5.28E-67	T	16-04-2024	IPR009078	Ferritin-like superfamily
TREG1_71180.1	c881b499c39e2f7dba81a35397ef0cc6	172	Pfam	PF00210	Ferritin-like domain	16	156	1.4E-37	T	16-04-2024	IPR008331	Ferritin/DPS protein domain
TREG1_71180.1	c881b499c39e2f7dba81a35397ef0cc6	172	Gene3D	G3DSA:1.20.1260.10	-	3	172	8.2E-73	T	16-04-2024	IPR012347	Ferritin-like
TREG1_113950.1	a5e33ab90745d90edf8484659023be9d	242	MobiDBLite	mobidb-lite	consensus disorder prediction	119	139	-	T	16-04-2024	-	-
TREG1_39840.1	f3161c43ebc695d3c03e05b04734053b	451	Pfam	PF03982	Diacylglycerol acyltransferase	216	444	6.3E-71	T	16-04-2024	IPR007130	Diacylglycerol acyltransferase
TREG1_39840.1	f3161c43ebc695d3c03e05b04734053b	451	Pfam	PF03982	Diacylglycerol acyltransferase	112	163	8.9E-9	T	16-04-2024	IPR007130	Diacylglycerol acyltransferase
TREG1_39840.1	f3161c43ebc695d3c03e05b04734053b	451	PANTHER	PTHR12317	DIACYLGLYCEROL O-ACYLTRANSFERASE	93	450	1.2E-86	T	16-04-2024	-	-
TREG1_39840.1	f3161c43ebc695d3c03e05b04734053b	451	PANTHER	PTHR12317:SF0	DIACYLGLYCEROL O-ACYLTRANSFERASE 1	93	450	1.2E-86	T	16-04-2024	-	-
TREG1_39840.1	f3161c43ebc695d3c03e05b04734053b	451	CDD	cd07987	LPLAT_MGAT-like	215	439	1.42343E-41	T	16-04-2024	-	-
TREG1_59620.2	fd94fdec980a90c755147334a2e7be14	257	MobiDBLite	mobidb-lite	consensus disorder prediction	234	257	-	T	16-04-2024	-	-
TREG1_59620.2	fd94fdec980a90c755147334a2e7be14	257	Pfam	PF16064	Domain of unknown function (DUF4806)	107	185	2.6E-8	T	16-04-2024	IPR032071	Domain of unknown function DUF4806
TREG1_59620.2	fd94fdec980a90c755147334a2e7be14	257	MobiDBLite	mobidb-lite	consensus disorder prediction	224	257	-	T	16-04-2024	-	-
TREG1_122110.1	6e6c62c600cfc22fed5559e18851804c	479	PANTHER	PTHR24559:SF370	-	20	248	2.4E-35	T	16-04-2024	-	-
TREG1_122110.1	6e6c62c600cfc22fed5559e18851804c	479	Gene3D	G3DSA:4.10.60.10	-	189	253	4.8E-7	T	16-04-2024	-	-
TREG1_122110.1	6e6c62c600cfc22fed5559e18851804c	479	SMART	SM00343	c2hcfinal6	232	248	5.6E-4	T	16-04-2024	IPR001878	Zinc finger, CCHC-type
TREG1_122110.1	6e6c62c600cfc22fed5559e18851804c	479	Coils	Coil	Coil	302	336	-	T	16-04-2024	-	-
TREG1_122110.1	6e6c62c600cfc22fed5559e18851804c	479	PANTHER	PTHR24559	TRANSPOSON TY3-I GAG-POL POLYPROTEIN	20	248	2.4E-35	T	16-04-2024	-	-
TREG1_122110.1	6e6c62c600cfc22fed5559e18851804c	479	SUPERFAMILY	SSF57756	Retrovirus zinc finger-like domains	209	249	3.31E-5	T	16-04-2024	IPR036875	Zinc finger, CCHC-type superfamily
TREG1_122110.1	6e6c62c600cfc22fed5559e18851804c	479	MobiDBLite	mobidb-lite	consensus disorder prediction	432	451	-	T	16-04-2024	-	-
TREG1_122110.1	6e6c62c600cfc22fed5559e18851804c	479	ProSiteProfiles	PS50158	Zinc finger CCHC-type profile.	232	248	9.570305	T	16-04-2024	IPR001878	Zinc finger, CCHC-type
TREG1_113560.1	26a12b93eac6c074ed400c78f12cec09	235	MobiDBLite	mobidb-lite	consensus disorder prediction	80	235	-	T	16-04-2024	-	-
TREG1_113560.1	26a12b93eac6c074ed400c78f12cec09	235	MobiDBLite	mobidb-lite	consensus disorder prediction	60	235	-	T	16-04-2024	-	-
TREG1_129730.1	b1c329ae89134cbfc162561f5e348f90	200	Pfam	PF06372	Gemin6 protein	12	160	1.1E-11	T	16-04-2024	IPR009422	Gemin6
TREG1_129730.1	b1c329ae89134cbfc162561f5e348f90	200	Gene3D	G3DSA:2.30.30.100	-	3	77	8.8E-13	T	16-04-2024	-	-
TREG1_129730.1	b1c329ae89134cbfc162561f5e348f90	200	PANTHER	PTHR14710	GEM-ASSOCIATED PROTEIN 6	9	163	3.5E-16	T	16-04-2024	IPR009422	Gemin6
