HmN_003027580	ef64e165f5251e158ae69a7bdd7fdc72	110	CDD	cd01612	Ubl_ATG12	24	109	7.32359E-37	T	15-04-2024	-	-
HmN_003027580	ef64e165f5251e158ae69a7bdd7fdc72	110	Gene3D	G3DSA:3.10.20.90	-	20	110	3.3E-27	T	15-04-2024	-	-
HmN_003027580	ef64e165f5251e158ae69a7bdd7fdc72	110	PANTHER	PTHR13385	AUTOPHAGY PROTEIN 12	4	110	4.9E-24	T	15-04-2024	IPR007242	Ubiquitin-like protein Atg12
HmN_003027580	ef64e165f5251e158ae69a7bdd7fdc72	110	SUPERFAMILY	SSF54236	Ubiquitin-like	16	110	7.23E-22	T	15-04-2024	IPR029071	Ubiquitin-like domain superfamily
HmN_003027580	ef64e165f5251e158ae69a7bdd7fdc72	110	MobiDBLite	mobidb-lite	consensus disorder prediction	1	21	-	T	15-04-2024	-	-
HmN_003027580	ef64e165f5251e158ae69a7bdd7fdc72	110	Pfam	PF04110	Ubiquitin-like autophagy protein Apg12	24	110	2.0E-26	T	15-04-2024	IPR007242	Ubiquitin-like protein Atg12
HmN_003019770	9a4193978656600b890c1cb408e73aef	201	Pfam	PF00077	Retroviral aspartyl protease	41	127	1.5E-4	T	15-04-2024	IPR018061	Retropepsins
HmN_003019770	9a4193978656600b890c1cb408e73aef	201	Gene3D	G3DSA:2.40.70.10	Acid Proteases	37	147	9.3E-12	T	15-04-2024	IPR021109	Aspartic peptidase domain superfamily
HmN_003019770	9a4193978656600b890c1cb408e73aef	201	SUPERFAMILY	SSF50630	Acid proteases	38	130	1.54E-13	T	15-04-2024	IPR021109	Aspartic peptidase domain superfamily
HmN_003007910	e338f4fa670323792f27bfd5c61c9edd	1034	Coils	Coil	Coil	850	902	-	T	15-04-2024	-	-
HmN_003007910	e338f4fa670323792f27bfd5c61c9edd	1034	Coils	Coil	Coil	815	835	-	T	15-04-2024	-	-
