CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	Pfam	PF00012	Hsp70 protein	31	638	1.3E-261	T	15-04-2024	IPR013126	Heat shock protein 70 family
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	Gene3D	G3DSA:2.60.34.10	Substrate Binding Domain Of DNAk; Chain A, domain 1	411	564	1.4E-77	T	15-04-2024	IPR029047	Heat shock protein 70kD, peptide-binding domain superfamily
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	MobiDBLite	mobidb-lite	consensus disorder prediction	709	732	-	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	ProSitePatterns	PS01036	Heat shock hsp70 proteins family signature 3.	360	374	-	T	15-04-2024	IPR018181	Heat shock protein 70, conserved site
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	Gene3D	G3DSA:3.30.420.40	-	32	404	9.2E-189	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	SUPERFAMILY	SSF100934	Heat shock protein 70kD (HSP70), C-terminal subdomain	564	645	5.62E-32	T	15-04-2024	IPR029048	Heat shock protein 70kD, C-terminal domain superfamily
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	CDD	cd10233	HSPA1-2_6-8-like_NBD	31	407	0.0	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	Gene3D	G3DSA:3.30.420.40	-	213	386	9.2E-189	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	MobiDBLite	mobidb-lite	consensus disorder prediction	749	763	-	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	Gene3D	G3DSA:3.30.30.30	-	93	147	9.2E-189	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	PANTHER	PTHR19375	HEAT SHOCK PROTEIN 70KDA	29	644	0.0	T	15-04-2024	IPR013126	Heat shock protein 70 family
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	PANTHER	PTHR19375:SF382	HEAT SHOCK-RELATED 70 KDA PROTEIN 2	29	644	0.0	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	Gene3D	G3DSA:1.20.1270.10	-	565	680	1.5E-42	T	15-04-2024	IPR029048	Heat shock protein 70kD, C-terminal domain superfamily
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	SUPERFAMILY	SSF100920	Heat shock protein 70kD (HSP70), peptide-binding domain	414	569	5.23E-64	T	15-04-2024	IPR029047	Heat shock protein 70kD, peptide-binding domain superfamily
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	PRINTS	PR00301	70kDa heat shock protein signature	30	43	2.3E-88	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	PRINTS	PR00301	70kDa heat shock protein signature	58	70	2.3E-88	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	PRINTS	PR00301	70kDa heat shock protein signature	229	239	2.3E-88	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	PRINTS	PR00301	70kDa heat shock protein signature	416	435	2.3E-88	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	PRINTS	PR00301	70kDa heat shock protein signature	80	88	2.3E-88	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	PRINTS	PR00301	70kDa heat shock protein signature	497	513	2.3E-88	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	PRINTS	PR00301	70kDa heat shock protein signature	357	373	2.3E-88	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	PRINTS	PR00301	70kDa heat shock protein signature	167	187	2.3E-88	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	PRINTS	PR00301	70kDa heat shock protein signature	389	409	2.3E-88	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	MobiDBLite	mobidb-lite	consensus disorder prediction	746	778	-	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	SUPERFAMILY	SSF53067	Actin-like ATPase domain	217	408	8.03E-70	T	15-04-2024	IPR043129	ATPase, nucleotide binding domain
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	ProSitePatterns	PS00329	Heat shock hsp70 proteins family signature 2.	223	236	-	T	15-04-2024	IPR018181	Heat shock protein 70, conserved site
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	Gene3D	G3DSA:3.90.640.10	Actin; Chain A, domain 4	256	338	9.2E-189	T	15-04-2024	-	-
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	SUPERFAMILY	SSF53067	Actin-like ATPase domain	29	212	1.04E-71	T	15-04-2024	IPR043129	ATPase, nucleotide binding domain
CSKR_106182-T1	f83ba47a5b42c6f8adc16fa155f33c89	813	ProSitePatterns	PS00297	Heat shock hsp70 proteins family signature 1.	34	41	-	T	15-04-2024	IPR018181	Heat shock protein 70, conserved site
CSKR_109386-T1	5888340f72903ba1dc4ca30603bd3034	260	SUPERFAMILY	SSF57414	Hairpin loop containing domain-like	191	235	3.84E-7	T	15-04-2024	-	-
