Smp_078490.1	7199a9b1ba14c277d65b9798f07f2c70	219	CDD	cd05380	CAP_euk	33	162	6.03359E-35	T	16-04-2024	-	-
Smp_078490.1	7199a9b1ba14c277d65b9798f07f2c70	219	Gene3D	G3DSA:3.40.33.10	CAP	26	184	6.2E-44	T	16-04-2024	IPR035940	CAP superfamily
Smp_078490.1	7199a9b1ba14c277d65b9798f07f2c70	219	SMART	SM00198	SCP_3	30	169	6.0E-28	T	16-04-2024	IPR014044	CAP domain
Smp_078490.1	7199a9b1ba14c277d65b9798f07f2c70	219	Pfam	PF00188	Cysteine-rich secretory protein family	36	161	2.6E-19	T	16-04-2024	IPR014044	CAP domain
Smp_078490.1	7199a9b1ba14c277d65b9798f07f2c70	219	PANTHER	PTHR10334	CYSTEINE-RICH SECRETORY PROTEIN-RELATED	16	180	8.2E-35	T	16-04-2024	IPR001283	Cysteine-rich  secretory protein-related
Smp_078490.1	7199a9b1ba14c277d65b9798f07f2c70	219	PANTHER	PTHR10334:SF453	VENOM ALLERGEN 5-LIKE PROTEIN	16	180	8.2E-35	T	16-04-2024	-	-
Smp_078490.1	7199a9b1ba14c277d65b9798f07f2c70	219	SUPERFAMILY	SSF55797	PR-1-like	8	174	2.49E-41	T	16-04-2024	IPR035940	CAP superfamily
Smp_078490.1	7199a9b1ba14c277d65b9798f07f2c70	219	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	129	145	5.4E-14	T	16-04-2024	IPR001283	Cysteine-rich  secretory protein-related
Smp_078490.1	7199a9b1ba14c277d65b9798f07f2c70	219	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	63	81	5.4E-14	T	16-04-2024	IPR001283	Cysteine-rich  secretory protein-related
Smp_078490.1	7199a9b1ba14c277d65b9798f07f2c70	219	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	156	169	5.4E-14	T	16-04-2024	IPR001283	Cysteine-rich  secretory protein-related
Smp_078490.1	7199a9b1ba14c277d65b9798f07f2c70	219	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	108	121	5.4E-14	T	16-04-2024	IPR001283	Cysteine-rich  secretory protein-related
