T265_11822	f96121a4ff8d10921712fe14e198106d	393	PANTHER	PTHR12000:SF3	LEGUMAIN	125	392	1.2E-81	T	16-04-2024	-	-
T265_11822	f96121a4ff8d10921712fe14e198106d	393	PANTHER	PTHR12000:SF3	LEGUMAIN	42	125	1.2E-81	T	16-04-2024	-	-
T265_11822	f96121a4ff8d10921712fe14e198106d	393	Gene3D	G3DSA:3.40.50.1460	-	126	262	4.1E-44	T	16-04-2024	-	-
T265_11822	f96121a4ff8d10921712fe14e198106d	393	Gene3D	G3DSA:1.10.132.130	-	275	393	3.0E-16	T	16-04-2024	-	-
T265_11822	f96121a4ff8d10921712fe14e198106d	393	PIRSF	PIRSF019663	Legumain	123	393	2.7E-58	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_11822	f96121a4ff8d10921712fe14e198106d	393	PIRSF	PIRSF019663	Legumain	9	126	9.5E-36	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_11822	f96121a4ff8d10921712fe14e198106d	393	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	74	103	5.7E-20	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_11822	f96121a4ff8d10921712fe14e198106d	393	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	49	73	5.7E-20	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_11822	f96121a4ff8d10921712fe14e198106d	393	Pfam	PF01650	Peptidase C13 family	125	252	1.3E-41	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_11822	f96121a4ff8d10921712fe14e198106d	393	PANTHER	PTHR12000	HEMOGLOBINASE FAMILY MEMBER	125	392	1.2E-81	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_11822	f96121a4ff8d10921712fe14e198106d	393	PANTHER	PTHR12000	HEMOGLOBINASE FAMILY MEMBER	42	125	1.2E-81	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_11822	f96121a4ff8d10921712fe14e198106d	393	Gene3D	G3DSA:3.40.50.1460	-	46	125	6.6E-37	T	16-04-2024	-	-
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	PANTHER	PTHR12000:SF3	LEGUMAIN	94	295	7.1E-70	T	16-04-2024	-	-
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	PANTHER	PTHR12000:SF3	LEGUMAIN	16	93	7.1E-70	T	16-04-2024	-	-
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	Gene3D	G3DSA:3.40.50.1460	-	94	236	1.2E-42	T	16-04-2024	-	-
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	18	42	3.6E-18	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	43	72	3.6E-18	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	PIRSF	PIRSF019663	Legumain	10	95	1.1E-32	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	PIRSF	PIRSF019663	Legumain	92	309	1.6E-46	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	PIRSF	PIRSF019663	Legumain	304	343	1.3	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	Pfam	PF01650	Peptidase C13 family	95	221	9.6E-39	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	Pfam	PF01650	Peptidase C13 family	17	93	2.9E-27	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	PANTHER	PTHR12000	HEMOGLOBINASE FAMILY MEMBER	94	295	7.1E-70	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	PANTHER	PTHR12000	HEMOGLOBINASE FAMILY MEMBER	16	93	7.1E-70	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_15530	1c79ede4e2ba7ad087e3f38e3473cec9	343	Gene3D	G3DSA:3.40.50.1460	-	16	93	6.7E-35	T	16-04-2024	-	-
T265_00266	0e31c6141bb8019c77ad9934810fa3c7	329	MobiDBLite	mobidb-lite	consensus disorder prediction	92	133	-	T	16-04-2024	-	-
T265_00266	0e31c6141bb8019c77ad9934810fa3c7	329	SUPERFAMILY	SSF57903	FYVE/PHD zinc finger	4	75	1.17E-8	T	16-04-2024	IPR011011	Zinc finger, FYVE/PHD-type
T265_00266	0e31c6141bb8019c77ad9934810fa3c7	329	CDD	cd15489	PHD_SF	11	64	5.97298E-4	T	16-04-2024	-	-
T265_00266	0e31c6141bb8019c77ad9934810fa3c7	329	MobiDBLite	mobidb-lite	consensus disorder prediction	72	149	-	T	16-04-2024	-	-
T265_00266	0e31c6141bb8019c77ad9934810fa3c7	329	Gene3D	G3DSA:3.30.40.10	Zinc/RING finger domain, C3HC4 (zinc finger)	4	66	6.2E-7	T	16-04-2024	IPR013083	Zinc finger, RING/FYVE/PHD-type
T265_07173	5b9c15ae4039bbe392aa74de94d32332	91	MobiDBLite	mobidb-lite	consensus disorder prediction	1	20	-	T	16-04-2024	-	-
T265_07173	5b9c15ae4039bbe392aa74de94d32332	91	MobiDBLite	mobidb-lite	consensus disorder prediction	48	69	-	T	16-04-2024	-	-
T265_02893	f17f268f16883bcc14c0691680a589cc	68	MobiDBLite	mobidb-lite	consensus disorder prediction	1	27	-	T	16-04-2024	-	-
T265_12008	8d9e5d7904f13da141fe00f086aec9d0	161	Coils	Coil	Coil	133	153	-	T	16-04-2024	-	-
T265_12008	8d9e5d7904f13da141fe00f086aec9d0	161	MobiDBLite	mobidb-lite	consensus disorder prediction	29	76	-	T	16-04-2024	-	-
T265_14674	eef0ac8d1d0e52e9922d0a5dcc64bde5	325	Gene3D	G3DSA:3.40.50.1460	-	18	252	4.9E-68	T	16-04-2024	-	-
T265_14674	eef0ac8d1d0e52e9922d0a5dcc64bde5	325	PANTHER	PTHR12000:SF3	LEGUMAIN	26	241	2.8E-62	T	16-04-2024	-	-
T265_14674	eef0ac8d1d0e52e9922d0a5dcc64bde5	325	Pfam	PF01650	Peptidase C13 family	26	241	7.7E-59	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_14674	eef0ac8d1d0e52e9922d0a5dcc64bde5	325	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	109	128	5.0E-24	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_14674	eef0ac8d1d0e52e9922d0a5dcc64bde5	325	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	35	64	5.0E-24	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_14674	eef0ac8d1d0e52e9922d0a5dcc64bde5	325	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	82	97	5.0E-24	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_14674	eef0ac8d1d0e52e9922d0a5dcc64bde5	325	PIRSF	PIRSF019663	Legumain	23	251	3.5E-64	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_14674	eef0ac8d1d0e52e9922d0a5dcc64bde5	325	PIRSF	PIRSF019663	Legumain	244	325	3.7E-7	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_14674	eef0ac8d1d0e52e9922d0a5dcc64bde5	325	PANTHER	PTHR12000	HEMOGLOBINASE FAMILY MEMBER	26	241	2.8E-62	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	Gene3D	G3DSA:3.40.50.1460	-	46	303	7.7E-102	T	16-04-2024	-	-
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	PANTHER	PTHR12000:SF3	LEGUMAIN	317	502	1.5E-103	T	16-04-2024	-	-
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	PIRSF	PIRSF019663	Legumain	294	503	8.0E-24	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	PIRSF	PIRSF019663	Legumain	9	314	8.1E-96	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	PANTHER	PTHR12000:SF3	LEGUMAIN	42	296	1.5E-103	T	16-04-2024	-	-
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	Gene3D	G3DSA:1.10.132.130	-	385	503	4.7E-14	T	16-04-2024	-	-
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	PANTHER	PTHR12000	HEMOGLOBINASE FAMILY MEMBER	317	502	1.5E-103	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	Gene3D	G3DSA:3.40.50.1460	-	304	384	1.3E-9	T	16-04-2024	-	-
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	196	212	6.2E-37	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	121	136	6.2E-37	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	49	73	6.2E-37	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	148	167	6.2E-37	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	74	103	6.2E-37	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	PANTHER	PTHR12000	HEMOGLOBINASE FAMILY MEMBER	42	296	1.5E-103	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	Pfam	PF01650	Peptidase C13 family	48	297	6.2E-91	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_09826	8c6bf5834eeb69789ca7cbdbca4c98dc	503	Pfam	PF01650	Peptidase C13 family	312	362	8.1E-8	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_04578	b0cbac938126178e65889d82057e6e28	742	PANTHER	PTHR33053:SF18	AGAP000105-PA	273	460	1.9E-54	T	16-04-2024	-	-
T265_04578	b0cbac938126178e65889d82057e6e28	742	PANTHER	PTHR33053:SF18	AGAP000105-PA	60	202	1.9E-54	T	16-04-2024	-	-
T265_04578	b0cbac938126178e65889d82057e6e28	742	MobiDBLite	mobidb-lite	consensus disorder prediction	196	234	-	T	16-04-2024	-	-
T265_04578	b0cbac938126178e65889d82057e6e28	742	PANTHER	PTHR33053	-	273	460	1.9E-54	T	16-04-2024	-	-
T265_04578	b0cbac938126178e65889d82057e6e28	742	PANTHER	PTHR33053	-	60	202	1.9E-54	T	16-04-2024	-	-
T265_04578	b0cbac938126178e65889d82057e6e28	742	Coils	Coil	Coil	740	742	-	T	16-04-2024	-	-
T265_04578	b0cbac938126178e65889d82057e6e28	742	MobiDBLite	mobidb-lite	consensus disorder prediction	196	227	-	T	16-04-2024	-	-
T265_09360	9c43f459a35a370101ad5ad293afbc41	512	Pfam	PF01057	Parvovirus non-structural protein NS1	320	447	3.0E-13	T	16-04-2024	IPR001257	Parvovirus non-structural protein 1, helicase domain
T265_09360	9c43f459a35a370101ad5ad293afbc41	512	Gene3D	G3DSA:3.40.50.300	-	304	491	1.5E-35	T	16-04-2024	IPR027417	P-loop containing nucleoside triphosphate hydrolase
T265_09360	9c43f459a35a370101ad5ad293afbc41	512	ProSiteProfiles	PS51206	Superfamily 3 helicase of DNA viruses domain profile.	328	479	10.974289	T	16-04-2024	IPR014015	Helicase, superfamily 3, DNA virus
T265_09360	9c43f459a35a370101ad5ad293afbc41	512	MobiDBLite	mobidb-lite	consensus disorder prediction	8	33	-	T	16-04-2024	-	-
T265_09360	9c43f459a35a370101ad5ad293afbc41	512	MobiDBLite	mobidb-lite	consensus disorder prediction	1	42	-	T	16-04-2024	-	-
T265_09360	9c43f459a35a370101ad5ad293afbc41	512	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	316	468	1.21E-23	T	16-04-2024	IPR027417	P-loop containing nucleoside triphosphate hydrolase
T265_16061	b7473376d6caadbc910609c017913de0	233	PANTHER	PTHR43829	AQUAPORIN OR AQUAGLYCEROPORIN RELATED	14	233	5.7E-55	T	16-04-2024	-	-
T265_16061	b7473376d6caadbc910609c017913de0	233	SUPERFAMILY	SSF81338	Aquaporin-like	38	233	1.22E-42	T	16-04-2024	IPR023271	Aquaporin-like
T265_16061	b7473376d6caadbc910609c017913de0	233	Gene3D	G3DSA:1.20.1080.10	Glycerol uptake facilitator protein.	36	233	3.8E-48	T	16-04-2024	IPR023271	Aquaporin-like
T265_16061	b7473376d6caadbc910609c017913de0	233	Pfam	PF00230	Major intrinsic protein	35	232	1.2E-29	T	16-04-2024	IPR000425	Major intrinsic protein
T265_16061	b7473376d6caadbc910609c017913de0	233	PRINTS	PR00783	Major intrinsic protein family signature	204	226	1.4E-22	T	16-04-2024	IPR000425	Major intrinsic protein
T265_16061	b7473376d6caadbc910609c017913de0	233	PRINTS	PR00783	Major intrinsic protein family signature	39	58	1.4E-22	T	16-04-2024	IPR000425	Major intrinsic protein
T265_16061	b7473376d6caadbc910609c017913de0	233	PRINTS	PR00783	Major intrinsic protein family signature	77	101	1.4E-22	T	16-04-2024	IPR000425	Major intrinsic protein
T265_16061	b7473376d6caadbc910609c017913de0	233	PRINTS	PR00783	Major intrinsic protein family signature	114	133	1.4E-22	T	16-04-2024	IPR000425	Major intrinsic protein
T265_16061	b7473376d6caadbc910609c017913de0	233	PRINTS	PR00783	Major intrinsic protein family signature	171	189	1.4E-22	T	16-04-2024	IPR000425	Major intrinsic protein
T265_11830	068b6a91a04c6bcdc8736d6d4c0d4d1a	457	Gene3D	G3DSA:3.40.50.1460	-	46	331	1.1E-105	T	16-04-2024	-	-
T265_11830	068b6a91a04c6bcdc8736d6d4c0d4d1a	457	PIRSF	PIRSF019663	Legumain	9	457	1.6E-113	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_11830	068b6a91a04c6bcdc8736d6d4c0d4d1a	457	PANTHER	PTHR12000	HEMOGLOBINASE FAMILY MEMBER	46	456	6.2E-106	T	16-04-2024	IPR001096	Peptidase C13, legumain
T265_11830	068b6a91a04c6bcdc8736d6d4c0d4d1a	457	PRINTS	PR00776	Hemoglobinase (C13) cysteine protease signature	49	73	4.5E-36	T	16-04-2024	IPR001096	Peptidase C13, legumain
